scope,instance_id,n,family,operational_level,threshold,rho_tau_exact_validation,eps_per_logical_depth_model,fixed_overhead_ratio_to_oracle,fixed_overhead_gate_equivalent_model,break_even_fixed_overhead_ratio_to_oracle,k_star,p_target_eff,gate_equivalent_cost_at_k,resource_per_target_hit_model,eta_arch_fixed,oracle_gate_equivalent_model,iteration_gate_equivalent_model,evidence_label
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,0.0,0.0,0.0,0.4266803913082466,0,0.28124999999999994,8.0,28.44444444444445,1.0,1593.0,1730.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,5e-05,0.0,0.0,0.24846660906565882,0,0.17186640646484017,10.0,58.18472734545576,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,5e-05,0.05,266.45,0.24846660906565882,0,0.17186640646484017,276.45,1608.5167874651245,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,5e-05,0.1,532.9,0.24846660906565882,0,0.17186640646484017,542.9,3158.848847584793,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,5e-05,0.25,1332.25,0.24846660906565882,1,0.8811922757003663,6848.25,7771.572889193851,0.995099500871911,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,5e-05,0.5,2664.5,0.24846660906565882,1,0.8811922757003663,8180.5,9283.444970620274,0.5965647136715648,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,5e-05,1.0,5329.0,0.24846660906565882,1,0.8811922757003663,10845.0,12307.189133473123,0.3961776306523985,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,5e-05,2.0,10658.0,0.24846660906565882,1,0.8811922757003663,16174.0,18354.67745917882,0.29570233002720914,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0001,0.0,0.0,0.2619800212876359,0,0.17185781335934636,10.0,58.18763665455515,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0001,0.05,266.45,0.2619800212876359,0,0.17185781335934636,276.45,1608.597215315177,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0001,0.1,532.9,0.2619800212876359,0,0.17185781335934636,542.9,3159.006793975799,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0001,0.25,1332.25,0.2619800212876359,0,0.17185781335934636,1342.25,7810.235529957665,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0001,0.5,2664.5,0.2619800212876359,1,0.8448219112515691,8180.5,9683.10586059602,0.6222162646210895,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0001,1.0,5329.0,0.2619800212876359,1,0.8448219112515691,10845.0,12837.025005582036,0.41321278282423296,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0001,2.0,10658.0,0.2619800212876359,1,0.8448219112515691,16174.0,19144.863295554067,0.30841716751382936,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0005,0.0,0.0,0.409738339538096,0,0.17178908398079473,10.0,58.21091636484863,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0005,0.05,266.45,0.409738339538096,0,0.17178908398079473,276.45,1609.2407829062404,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0005,0.1,532.9,0.409738339538096,0,0.17178908398079473,542.9,3160.270649447632,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0005,0.25,1332.25,0.409738339538096,0,0.17178908398079473,1342.25,7813.360249071808,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0005,0.5,2664.5,0.409738339538096,1,0.6030052174816017,8180.5,13566.217609468022,0.8713883328527345,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0005,1.0,5329.0,0.409738339538096,1,0.6030052174816017,10845.0,17984.919011635073,0.5786875374559973,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.25,60,0.171875,0.0005,2.0,10658.0,0.409738339538096,1,0.6030052174816017,16174.0,26822.321815969168,0.4319255807089829,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0,0.0,0.0,0.06915484468426637,0,0.011718749999999998,10.0,853.3333333333335,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0,0.05,266.45,0.06915484468426637,0,0.011718749999999998,276.45,23590.4,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0,0.1,532.9,0.06915484468426637,5,0.8640169934267792,28072.9,32491.143361266575,0.7013365007641235,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0,0.25,1332.25,0.06915484468426637,5,0.8640169934267792,28872.25,33416.29877612676,0.2917468811940662,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0,0.5,2664.5,0.06915484468426637,5,0.8640169934267792,30204.5,34958.224467560394,0.1531750581339403,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0,1.0,5329.0,0.06915484468426637,5,0.8640169934267792,32869.0,38042.075850427675,0.08349982700359604,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0,2.0,10658.0,0.06915484468426637,5,0.8640169934267792,38198.0,44209.77861616223,0.04856424289071532,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,1e-05,0.0,0.0,0.07225293292008622,0,0.011718632813085933,10.0,853.3418667093337,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,1e-05,0.05,266.45,0.07225293292008622,0,0.011718632813085933,276.45,23590.635905179526,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,1e-05,0.1,532.9,0.07225293292008622,5,0.8283886571338137,28072.9,33888.561556517365,0.7314931100469458,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,1e-05,0.25,1332.25,0.07225293292008622,5,0.8283886571338137,28872.25,34853.50716884107,0.3042916392325623,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,1e-05,0.5,2664.5,0.07225293292008622,5,0.8283886571338137,30204.5,36461.749856047245,0.15976139775120826,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,1e-05,1.0,5329.0,0.07225293292008622,5,0.8283886571338137,32869.0,39678.23523045959,0.0870902171449721,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,1e-05,2.0,10658.0,0.07225293292008622,5,0.8283886571338137,38198.0,46111.2059792843,0.050652445766760895,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,5e-05,0.0,0.0,0.08337168953378446,0,0.011718164077148192,10.0,853.3760010666846,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,5e-05,0.05,266.45,0.08337168953378446,0,0.011718164077148192,276.45,23591.57954948849,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,5e-05,0.1,532.9,0.08337168953378446,4,0.5798181293398114,22566.9,38920.65262894586,0.8400784555087065,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,5e-05,0.25,1332.25,0.08337168953378446,4,0.5798181293398114,23366.25,40299.27457874614,0.3518223219994743,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,5e-05,0.5,2664.5,0.08337168953378446,4,0.5798181293398114,24698.5,42596.97782841326,0.18663614708692852,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,5e-05,1.0,5329.0,0.08337168953378446,5,0.6999734718223716,32869.0,46957.49385248272,0.10306342341544673,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,5e-05,2.0,10658.0,0.08337168953378446,5,0.6999734718223716,38198.0,54570.639513740454,0.059942604763490545,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0001,0.0,0.0,0.0993901648521923,0,0.011717578183591796,10.0,853.4186709334757,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0001,0.05,266.45,0.0993901648521923,0,0.011717578183591796,276.45,23592.759157955934,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0001,0.1,532.9,0.0993901648521923,4,0.48993096051191315,22566.9,46061.38786660996,0.9941571441734182,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0001,0.25,1332.25,0.0993901648521923,4,0.48993096051191315,23366.25,47692.94427848641,0.4163500118374755,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0001,0.5,2664.5,0.0993901648521923,4,0.48993096051191315,24698.5,50412.20496494716,0.220867060416535,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0001,1.0,5329.0,0.0993901648521923,4,0.48993096051191315,27363.0,55850.72633786866,0.12257637244322261,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0001,2.0,10658.0,0.0993901648521923,4,0.48993096051191315,32692.0,66727.76908371167,0.07329282445210451,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0005,0.0,0.0,0.21682359641009388,0,0.01171289208959964,10.0,853.7601066844467,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0005,0.05,266.45,0.21682359641009388,0,0.01171289208959964,276.45,23602.19814929153,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0005,0.1,532.9,0.21682359641009388,0,0.01171289208959964,542.9,46350.63619189861,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0005,0.25,1332.25,0.21682359641009388,1,0.06704861723157755,6848.25,102138.57172247117,0.8912930294439471,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0005,0.5,2664.5,0.21682359641009388,2,0.11471713793761626,13686.5,119306.49810530302,0.5224992102805901,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0005,1.0,5329.0,0.21682359641009388,2,0.11471713793761626,16351.0,142533.19333064038,0.3126944957235126,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s17,10,two_community,0.4,68,0.01171875,0.0005,2.0,10658.0,0.21682359641009388,2,0.11471713793761626,21680.0,188986.58378131513,0.2074971374402536,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s42,10,two_community,0.25,71,0.1171875,0.0,0.0,0.0,0.18920377773529398,0,0.1171875,10.0,85.33333333333333,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s42,10,two_community,0.25,71,0.1171875,0.0,0.05,266.45,0.18920377773529398,0,0.1171875,276.45,2359.04,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s42,10,two_community,0.25,71,0.1171875,0.0,0.1,532.9,0.18920377773529398,0,0.1171875,542.9,4632.746666666667,1.0,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s42,10,two_community,0.25,71,0.1171875,0.0,0.25,1332.25,0.18920377773529398,1,0.7508468627929688,6848.25,9120.701356500533,0.796298893808833,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
coverage,two_community_n10_s42,10,two_community,0.25,71,0.1171875,0.0,0.5,2664.5,0.18920377773529398,1,0.7508468627929688,8180.5,10895.031204592797,0.4773832377222727,5329.0,5506.0,synthetic fixed-overhead sensitivity on architecture-informed logical model; not measured backend cost
